"code";"pairCode";"name";"guid";"externalId";"ean";"productNumber";"serialNumber";"defaultCategory";"categoryText";"categoryText2";"categoryText3";"categoryText4";"categoryText5";"categoryText6";"categoryText7";"categoryText8";"categoryText9";"categoryText10";"xmlFeedName";""
"KB_100001438037";"";"HP LaserJet Pro MFP M234sdn (6GX00F)";"dd055e64-92ac-11f1-bfe9-bc2411833e01";"";"194850889486";"";"";"TV, audio a video > Počítače a príslušenstvo > Tlačiarne a skenery > Laserové tlačiarne";"TV, audio a video > Počítače a príslušenstvo > Tlačiarne a skenery > Laserové tlačiarne";"";"";"";"";"";"";"";"";"";"HP LaserJet M234sdn 6GX00F";""
"KB_100002075205";"";"ETA 207990000";"de070f24-92ac-11f1-bf63-bc2411833e01";"";"8590393366613";"";"";"Domáce spotrebiče > Malé spotrebiče > Kuchynské roboty a krájače > Mixéry a šľahače > Elektrické sekáčiky";"Domáce spotrebiče > Malé spotrebiče > Kuchynské roboty a krájače > Mixéry a šľahače > Elektrické sekáčiky";"";"";"";"";"";"";"";"";"";"ETA Basto II 2079 90000 biely";""
"KB_100002102968";"";"ALI Síť Nab.65W, 2xUSB-C + USB CHPD0027";"dfa02e10-92ac-11f1-a62b-bc2411833e01";"";"8596426105938";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Nabíjačky pre mobily";"TV, audio a video > Mobily a tablety > Príslušenstvo > Nabíjačky pre mobily";"";"";"";"";"";"";"";"";"";"Aligator CHPD0027";""
"KB_100002103223";"";"KMP H-T259C (HP W2071A Cyan)";"dfcac724-92ac-11f1-a5bf-bc2411833e01";"";"4011324374872";"";"";"TV, audio a video > Počítače a príslušenstvo > Tlačiarne a skenery > Tonery";"TV, audio a video > Počítače a príslušenstvo > Tlačiarne a skenery > Tonery";"";"";"";"";"";"";"";"";"";"KMP HP W2071A - kompatibilný";""
"KB_100002096253";"";"Carrera autodráha FIRST DC Batweels 2.9";"dfd52b1a-92ac-11f1-b845-bc2411833e01";"";"4007486630482";"";"";"Šport, hračky a voľný čas > Hračky > Autodráhy";"Šport, hračky a voľný čas > Hračky > Autodráhy";"";"";"";"";"";"";"";"";"";"Carrera FIRST 63047 DC Batweels 2.4";""
"KB_100002126771";"";"Remoska® Europa Hrnec 28 cm";"e1780474-92ac-11f1-9a81-bc2411833e01";"";"8595006155776";"";"";"Domáce spotrebiče > Malé spotrebiče > Nádobie > Hrnce";"Domáce spotrebiče > Malé spotrebiče > Nádobie > Hrnce";"";"";"";"";"";"";"";"";"";"Remoska Europa Hrniec 28 cm R2003228129";""
"KB_100002126820";"";"PS5 - DualSense CHROMA PEARL";"e18c47b8-92ac-11f1-97af-bc2411833e01";"";"711719590019";"";"";"TV, audio a video > Počítače a príslušenstvo > Herné zariadenia > Herné ovládače > Gamepady";"TV, audio a video > Počítače a príslušenstvo > Herné zariadenia > Herné ovládače > Gamepady";"";"";"";"";"";"";"";"";"";"PlayStation 5 DualSense PS711000044446";""
"KB_100002127673";"";"Apple MW493ZM/A 60W USB-C Char.Cable(1m)";"e1f575da-92ac-11f1-aea9-bc2411833e01";"";"195949371905";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Káble pre mobily";"TV, audio a video > Mobily a tablety > Príslušenstvo > Káble pre mobily";"";"";"";"";"";"";"";"";"";"Apple MQKJ3ZM/A USB, 1m";""
"KB_100002127822";"";"LENOVO TAB 10.1 (ZAEH0095CZ)";"e2134920-92ac-11f1-a028-bc2411833e01";"";"198154669591";"";"";"TV, audio a video > Počítače a príslušenstvo > Tablety";"TV, audio a video > Počítače a príslušenstvo > Tablety";"";"";"";"";"";"";"";"";"";"Lenovo TAB 10 ZAEH0095CZ";""
"KB_100002127876";"";"Samsung Galaxy S25 Ultra 5G 512GB Titan";"e23b7f08-92ac-11f1-93ba-bc2411833e01";"";"8806095859910";"";"";"TV, audio a video > Mobily a tablety > Smart telefóny";"TV, audio a video > Mobily a tablety > Smart telefóny";"";"";"";"";"";"";"";"";"";"Samsung Galaxy S25 Ultra 12GB/512GB S938B Titanium Gray";""
"KB_100002127880";"";"Samsung Galaxy S25 Ultra 5G 1TB Titan";"e246a1c6-92ac-11f1-a5a9-bc2411833e01";"";"8806095859743";"";"";"TV, audio a video > Mobily a tablety > Smart telefóny";"TV, audio a video > Mobily a tablety > Smart telefóny";"";"";"";"";"";"";"";"";"";"Samsung Galaxy S25 Ultra 12GB/1TB S938B Titanium Gray";""
"KB_100002129710";"";"Rapoo 8810ME set klávesnice a myši CZ/SK";"e2af38f8-92ac-11f1-8632-bc2411833e01";"";"6940056131461";"";"";"TV, audio a video > Počítače a príslušenstvo > PC periférie > Klávesnice";"TV, audio a video > Počítače a príslušenstvo > PC periférie > Klávesnice";"";"";"";"";"";"";"";"";"";"Rapoo 8810ME 6940056131461";""
"KB_100002129914";"";"Ariete ART 413/04";"e2d8ad78-92ac-11f1-bf2e-bc2411833e01";"";"8003705118140";"";"";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Lisy na citrusy";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Lisy na citrusy";"";"";"";"";"";"";"";"";"";"Ariete Vintage 413/04 zelený";""
"KB_100002130944";"";"Brita Fill&Go Vital fil.láhev 0,6l zelen";"e34f0360-92ac-11f1-ba3e-bc2411833e01";"";"4006387128395";"";"";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Filtračné kanvice";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Filtračné kanvice";"";"";"";"";"";"";"";"";"";"Brita Fill & Go Vital 0,6l zelená";""
"KB_100002136144";"";"Leifheit Thermo Reflect Glide&Park L/Uni";"e47fdf8e-92ac-11f1-a8de-bc2411833e01";"";"4006501716125";"";"";"Domáce spotrebiče > Malé spotrebiče > Žehličky > Žehliace dosky";"Domáce spotrebiče > Malé spotrebiče > Žehličky > Žehliace dosky";"";"";"";"";"";"";"";"";"";"Leifheit Thermo Reflect Glide & Park Universal";""
"KB_100002136982";"";"ALI GL. FULL Xia Not 14 Pro/Pro+ GLF0046";"e5ec177a-92ac-11f1-87ca-bc2411833e01";"";"8596426110840";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"";"";"";"";"";"";"";"";"";"Aligator ochrana displeja Glass Full Cover Xiaomi Redmi Note 14 Pro/Pro+ 5G / čierna GLF0046";""
"KB_100002141307";"";"Samsung Galaxy Z Flip7 FE 5G 128GB Black";"e657301e-92ac-11f1-a685-bc2411833e01";"";"8806097428428";"";"";"TV, audio a video > Mobily a tablety > Smart telefóny";"TV, audio a video > Mobily a tablety > Smart telefóny";"";"";"";"";"";"";"";"";"";"Samsung Galaxy Z Flip7 FE F761B 8GB/128GB Black";""
"KB_100002141605";"";"FIXED držák MagRound 2 FIXMRO2-BK";"e6ddb1c0-92ac-11f1-b4c5-bc2411833e01";"";"8591680183524";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Držiaky na mobily";"TV, audio a video > Mobily a tablety > Príslušenstvo > Držiaky na mobily";"";"";"";"";"";"";"";"";"";"Fixed FIXMRO2-BK";""
"KB_100002141944";"";"Fixed pouzdro XRedmi 15 FIXOP3-1618-BK";"e6f4642e-92ac-11f1-800d-bc2411833e01";"";"8591680186846";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"";"";"";"";"";"";"";"";"";"Fixed Opus pre Xiaomi Redmi 15 4G/5G, čierne FIXOP3-1618-BK";""
"KB_100002143012";"";"Samsung A175 Galaxy A17 128GB Gray";"e75248e6-92ac-11f1-a3db-bc2411833e01";"";"8806097651079";"";"";"TV, audio a video > Mobily a tablety > Smart telefóny";"TV, audio a video > Mobily a tablety > Smart telefóny";"";"";"";"";"";"";"";"";"";"Samsung Galaxy A17 A175F 4GB/128GB Gray";""
"KB_100002148344";"";"Fixed pouzdro A iP 17 FIXPUNM2-1600-PI";"e7d034c2-92ac-11f1-8e39-bc2411833e01";"";"8591680187188";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"";"";"";"";"";"";"";"";"";"Fixed MagPure Neck s růžovou šňůrkou na krk pro Apple iPhone 17 FIXPUNM2-1600-PI";""
"KB_100002197831";"";"Fixed pouzdro SamsGTA11+/A9+ FIXTOT-1651";"e930f874-92ac-11f1-a14c-bc2411833e01";"";"8591680190768";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"";"";"";"";"";"";"";"";"";"FixedTopic Tab Samsung Galaxy Tab A11+/A9+ FIXTOT-1651 čierne";""
"KB_100002197874";"";"POCO F8 PRO 12/512GB Black";"e93b0f94-92ac-11f1-b35f-bc2411833e01";"";"6932554472238";"";"";"TV, audio a video > Mobily a tablety > Smart telefóny";"TV, audio a video > Mobily a tablety > Smart telefóny";"";"";"";"";"";"";"";"";"";"POCO F8 Pro 12GB/512GB Black";""
"KB_100002200742";"";"FIXED kryt SG S26 Ultra FIXSHM-1706-TR";"e999423a-92ac-11f1-8051-bc2411833e01";"";"8591680191826";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"";"";"";"";"";"";"";"";"";"Fixed MagShell Samsung Galaxy S26 Ultra číry FIXSHM-1706-TR";""
"KB_100002200751";"";"FIXED kryt pro SG S26 FIXMMY-1704-BK";"e9a38600-92ac-11f1-bcae-bc2411833e01";"";"8591680191390";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"";"";"";"";"";"";"";"";"";"Fixed MagMisty Samsung Galaxy S26 černý FIXMMY-1704-BK";""
"KB_100002200780";"";"FIXED kryt pro SG S26+ FIXSHM-1705-TR";"e9b967b8-92ac-11f1-b7aa-bc2411833e01";"";"8591680191819";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"";"";"";"";"";"";"";"";"";"Fixed MagShell Samsung Galaxy S26+ číry FIXSHM-1705-TR";""
"KB_100002200939";"";"N'oveen ohřívač vody IWH150";"e9e56228-92ac-11f1-8f38-bc2411833e01";"";"5902221621505";"";"";"Domáce spotrebiče > Veľké spotrebiče > Vykurovanie a ohrev vody > Ohrievače vody";"Domáce spotrebiče > Veľké spotrebiče > Vykurovanie a ohrev vody > Ohrievače vody";"";"";"";"";"";"";"";"";"";"NOVEEN IWH150";""
"KB_100002201265";"";"Samsung Galaxy S26 5G 512GB Black";"e9f91a48-92ac-11f1-b544-bc2411833e01";"";"8806097827405";"";"";"TV, audio a video > Mobily a tablety > Smart telefóny";"TV, audio a video > Mobily a tablety > Smart telefóny";"";"";"";"";"";"";"";"";"";"Samsung Galaxy S26 12GB/512GB S942B Black";""
"KB_100002201293";"";"Samsung Galaxy S26 Ultra 5G 256GB Black";"ea033cee-92ac-11f1-a2d2-bc2411833e01";"";"8806097827221";"";"";"TV, audio a video > Mobily a tablety > Smart telefóny";"TV, audio a video > Mobily a tablety > Smart telefóny";"";"";"";"";"";"";"";"";"";"Samsung Galaxy S26 Ultra 12GB/256GB S948B Black";""
"KB_100002201294";"";"Samsung Galaxy S26 Ultra 5G 256GB Blue";"ea0d1c32-92ac-11f1-a5e1-bc2411833e01";"";"8806097826781";"";"";"TV, audio a video > Mobily a tablety > Smart telefóny";"TV, audio a video > Mobily a tablety > Smart telefóny";"";"";"";"";"";"";"";"";"";"Samsung Galaxy S26 Ultra 12GB/256GB S948B Sky Blue";""
"KB_100002201233";"";"FIXED MagClick 2 s MgSf 15W FIXMCLI2-BK";"ead62140-92ac-11f1-9b29-bc2411833e01";"";"8591680188468";"";"";"Bezpečnosť a smart domácnosť > Smart domácnosť";"Bezpečnosť a smart domácnosť > Smart domácnosť";"";"";"";"";"";"";"";"";"";"FIXED FIXMCLI2-BK";""
"KB_100002143814";"";"G3Ferrari Kuchyňská váha, G20093, Ginny,";"ebbec4a4-92ac-11f1-8f61-bc2411833e01";"";"8056095874202";"";"";"Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Kuchynské váhy";"Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Kuchynské váhy";"";"";"";"";"";"";"";"";"";"G3Ferrari G20093";""
"KB_100002143907";"";"G3Ferrari Citrusovač, G2005100 SUCCOBELL";"ebc83336-92ac-11f1-9841-bc2411833e01";"";"8058150116555";"";"";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Odšťavovače";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Odšťavovače";"";"";"";"";"";"";"";"";"";"G3Ferrari G20051";""
"018684";"";"Stan Puluz 80 cm bez tieňov s LED svietidlom s výkonom 8500 lúmenov";"33b0eee6-92c5-11f1-88ea-bc2411833e01";"";"5907489601252";"";"";"TV, audio a video > Foto a optika > Fotoateliér > Stany bez tieňa";"TV, audio a video > Foto a optika > Fotoateliér > Stany bez tieňa";"";"";"";"";"";"";"";"";"";"Puluz LED 8500 80 cm";""
"024466";"";"Vodná fontána pre domáce zvieratá Petoneer Fresco mini plus";"36d6ecf6-92c5-11f1-8b54-bc2411833e01";"";"6930460006042";"";"";"Zdravie a starostlivosť > Chovateľské potreby > Fontány > napájačky";"Zdravie a starostlivosť > Chovateľské potreby > Fontány > napájačky";"";"";"";"";"";"";"";"";"";"Petoneer Fresco Mini Plus chytrá vodní fontána 4 stupně filtrace vody 1.9 L";""
"024664";"";"Inteligentný WiFi RGB LED svetelný pásik NiteBird SL3 (2x5 m), Tuya";"371ced1e-92c5-11f1-a7f4-bc2411833e01";"";"6972391282324";"";"";"Bezpečnosť a smart domácnosť > Osvetlenie > LED pásy";"Bezpečnosť a smart domácnosť > Osvetlenie > LED pásy";"";"";"";"";"";"";"";"";"";"Gosund SL3 Smart LED pás 2x5m (SL3)";""
"026478";"";"Súprava príslušenstva Puluz pre športové kamery PKT39 50 v 1";"3ab06366-92c5-11f1-9918-bc2411833e01";"";"5907489605632";"";"";"TV, audio a video > Foto a optika > Súpravy";"TV, audio a video > Foto a optika > Súpravy";"";"";"";"";"";"";"";"";"";"Puluz 50in1 PKT39";""
"026531";"";"Inteligentný dávkovač krmiva Petoneer Nutri Mini";"3ad23bee-92c5-11f1-91b3-bc2411833e01";"";"6930460006578";"";"";"Zdravie a starostlivosť > Chovateľské potreby > Dávkovače krmiva > misky";"Zdravie a starostlivosť > Chovateľské potreby > Dávkovače krmiva > misky";"";"";"";"";"";"";"";"";"";"Petoneer Nutri Vision Mini chytré krmítko 2,6 l";""
"026431";"";"Podpera pozadia pre fotoštúdio Puluz 70x200cm + pozadia 2 ks DCA0976";"3b3aec7a-92c5-11f1-88bd-bc2411833e01";"";"5907489605571";"";"";"TV, audio a video > Foto a optika > Fotoateliér > Fotografické pozadia";"TV, audio a video > Foto a optika > Fotoateliér > Fotografické pozadia";"";"";"";"";"";"";"";"";"";"Stavebnica / Statív na pripevnenie fotografického pozadia Puluz 70x200cm + fotografické... 026431";""
"026433";"";"Podpora pozadia pre fotoštúdio Puluz 200x200cm DCA0975";"3b45c848-92c5-11f1-82e9-bc2411833e01";"";"5907489605595";"";"";"TV, audio a video > Foto a optika > Fotoateliér > Fotografické pozadia";"TV, audio a video > Foto a optika > Fotoateliér > Fotografické pozadia";"";"";"";"";"";"";"";"";"";"Súprava / Statív na pripevnenie fotografického pozadia Puluz 200x200cm DCA0975 026433";""
"026434";"";"Podpera pozadia pre fotoštúdio Puluz 2x2m + pozadia 3 ks PKT5204";"3b50e412-92c5-11f1-9d30-bc2411833e01";"";"5907489605601";"";"";"TV, audio a video > Foto a optika > Fotoateliér > Fotografické pozadia";"TV, audio a video > Foto a optika > Fotoateliér > Fotografické pozadia";"";"";"";"";"";"";"";"";"";"Podpera pozadia pre fotoštúdio Puluz 2x2m + pozadia 3 ks PKT5204 (IN-PKT5204)";""
"026435";"";"Súprava na upevnenie fotografického pozadia Puluz 2x3 m / stojan + 3 fotografické pozadia PKT5205";"3b5ad9e0-92c5-11f1-ac57-bc2411833e01";"";"5907489605625";"";"";"TV, audio a video > Foto a optika > Fotoateliér > Fotografické pozadia";"TV, audio a video > Foto a optika > Fotoateliér > Fotografické pozadia";"";"";"";"";"";"";"";"";"";"Zelené, Červené, Modré pozadie 2 x 3 m + držiak pozadia (výška 200cm)";""
"027675";"";"Yeelight Svetlo do skrine čierne 40 cm 2700K";"3bd8de12-92c5-11f1-a906-bc2411833e01";"";"6924922209560";"";"";"Bezpečnosť a smart domácnosť > Osvetlenie > Nábytkové svietidlá";"Bezpečnosť a smart domácnosť > Osvetlenie > Nábytkové svietidlá";"";"";"";"";"";"";"";"";"";"Xiaomi XA0112";""
"028360";"";"Yeelight LED senzorové svetlo do šuplíka (4ks)";"3bfb2896-92c5-11f1-9b2f-bc2411833e01";"";"6924922212874";"";"";"Bezpečnosť a smart domácnosť > Osvetlenie > Nábytkové svietidlá";"Bezpečnosť a smart domácnosť > Osvetlenie > Nábytkové svietidlá";"";"";"";"";"";"";"";"";"";"Yeelight Y00168";""
"028536";"";"Edifier SS02 znamená reproduktory Edifier S1000MKII / S1000W (hnedé) 2ks.";"3d2c5564-92c5-11f1-a283-bc2411833e01";"";"6923520265640";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Edifier SS02";""
"029287";"";"Dielenská baterka Superfire G21, 650lm, USB";"3dfe8782-92c5-11f1-9287-bc2411833e01";"";"6956362994447";"";"";"Šport, hračky a voľný čas > Outdoor > Svietidlá > Pracovné svetlá";"Šport, hračky a voľný čas > Outdoor > Svietidlá > Pracovné svetlá";"";"";"";"";"";"";"";"";"";"Superfire G21";""
"029288";"";"UV svietidlo Superfire A5, 365NM";"3e938a12-92c5-11f1-ac84-bc2411833e01";"";"6974760350320";"";"";"Šport, hračky a voľný čas > Outdoor > Svietidlá > UV svietidlá";"Šport, hračky a voľný čas > Outdoor > Svietidlá > UV svietidlá";"";"";"";"";"";"";"";"";"";"Superfire A5";""
"028636";"";"Súprava na živé vysielanie Puluz držiak na statív + LED lampa + mikrofón + svorka na telefón";"3ef094d2-92c5-11f1-badf-bc2411833e01";"";"5907489607100";"";"";"TV, audio a video > Foto a optika > Súpravy";"TV, audio a video > Foto a optika > Súpravy";"";"";"";"";"";"";"";"";"";"Puluz statív + LED lampa + mikrofón + svorka na telefón PKT3132B 028636";""
"073706";"";"Inteligentná zásuvka Gosund EP2 WiFi, 4 kusy (štvorbalenie) 10A Tuya";"3f066eb0-92c5-11f1-8fd3-bc2411833e01";"";"6972391283260";"";"";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart zástrčky > Zásuvky";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart zástrčky > Zásuvky";"";"";"";"";"";"";"";"";"";"Gosund EP2";""
"030890";"";"Inteligentný samočistiaci odpadkový kôš pre mačky Catlink Scooper Young Version";"3f437364-92c5-11f1-8240-bc2411833e01";"";"6972884750040";"";"";"Zdravie a starostlivosť > Chovateľské potreby > Inteligentné toalety pre zvieratá";"Zdravie a starostlivosť > Chovateľské potreby > Inteligentné toalety pre zvieratá";"";"";"";"";"";"";"";"";"";"Catlink Young Automatický box 60 x 58 x 71 cm";""
"031408";"";"Obudowa / ramka zabezpieczająca Telesin metalowa dla DJI Action 2 (OA-FMS-003)";"40fbf60e-92c5-11f1-a1c9-bc2411833e01";"";"6972860178813";"";"";"TV, audio a video > Foto a optika > Príslušenstvo > Pre športové kamery";"TV, audio a video > Foto a optika > Príslušenstvo > Pre športové kamery";"";"";"";"";"";"";"";"";"";"Púzdro Metal frame Telesin for DJI Action 2 - OA-FMS-003";""
"031873";"";"Diaľkové ovládanie Telesin pre GoPro Hero 13 / 12 / 11 / 10 / 9 / 8 / MAX (GP-RMT-T10)";"41fcb3ea-92c5-11f1-8a8b-bc2411833e01";"";"6972860179162";"";"";"TV, audio a video > Foto a optika > Príslušenstvo > Pre športové kamery";"TV, audio a video > Foto a optika > Príslušenstvo > Pre športové kamery";"";"";"";"";"";"";"";"";"";"Telesin T10 Bluetooth diaľkový ovládač pre GoPro Hero 9 / 8 GP-RMT-T10";""
"033593";"";"Pretekársky volant  PXN-V3 (PC / PS3 / PS4 / XBOX ONE / SWITCH)";"425ea5c8-92c5-11f1-a55f-bc2411833e01";"";"6948052901231";"";"";"TV, audio a video > Počítače a príslušenstvo > Herné príslušenstvo > Simulátory > Simulácia pretekov";"TV, audio a video > Počítače a príslušenstvo > Herné príslušenstvo > Simulátory > Simulácia pretekov";"";"";"";"";"";"";"";"";"";"PXN PXN-V3";""
"033594";"";"Nastaviteľný stojan na herný volant PXN-A9 (čierny)";"426b660a-92c5-11f1-8638-bc2411833e01";"";"6948052900708";"";"";"TV, audio a video > Počítače a príslušenstvo > Herné príslušenstvo > Simulátory > Simulácia pretekov";"TV, audio a video > Počítače a príslušenstvo > Herné príslušenstvo > Simulátory > Simulácia pretekov";"";"";"";"";"";"";"";"";"";"PXN Nastavitelný herní stojan na volant PXN-A9";""
"033601";"";"Joystick PXN-2113 PRO Ovládanie letu PC";"427ab7fe-92c5-11f1-a7c7-bc2411833e01";"";"6948052901026";"";"";"TV, audio a video > Počítače a príslušenstvo > Herné príslušenstvo > Simulátory > Simulácia letu";"TV, audio a video > Počítače a príslušenstvo > Herné príslušenstvo > Simulátory > Simulácia letu";"";"";"";"";"";"";"";"";"";"Joystick PXN-2113";""
"034115";"";"Yeelight Svetlo so senzorom do šatníka 40 cm - čierne 4000 K";"42ba0526-92c5-11f1-8061-bc2411833e01";"";"6924922214755";"";"";"Bezpečnosť a smart domácnosť > Osvetlenie > Nábytkové svietidlá";"Bezpečnosť a smart domácnosť > Osvetlenie > Nábytkové svietidlá";"";"";"";"";"";"";"";"";"";"Yeelight YLBGD-0045B";""
"034123";"";"Rozšírenie inteligentných svetelnch panelov Yeelight YLFWD-0013";"42d562f8-92c5-11f1-89f7-bc2411833e01";"";"6924922222187";"";"";"Bezpečnosť a smart domácnosť > Osvetlenie > Dekoratívne osvetlenie";"Bezpečnosť a smart domácnosť > Osvetlenie > Dekoratívne osvetlenie";"";"";"";"";"";"";"";"";"";"Yeelight YLFWD-0013";""
